,bldg_Building_gml_id,damage_value_building,damage_value_contents,damage_value_total
1731,bldg_babd6316-3a4c-438e-9cd9-5fd9b35cb494,0.0,0.0,0.0
1732,bldg_7f1596da-5fb9-4ae3-8750-e0310b8781ab,0.0,0.0,0.0
1733,bldg_f15b3213-5191-4f02-89f0-91a9c82e747b,0.0,0.0,0.0
1734,bldg_142beefe-0aaa-4ac1-9af4-3bf123d5fa97,0.0,0.0,0.0
1735,bldg_ca24959c-157d-4ca0-9396-f77a6ecd098e,0.0,0.0,0.0
1736,bldg_37341cf9-78b9-437a-9ab3-309ec002d75d,0.0,0.0,0.0
1737,bldg_12c8d661-66a7-4650-9b61-a070cf7ca55d,0.0,0.0,0.0
1738,bldg_c1a95299-910b-4e78-a6b1-93d157b933e0,0.0,0.0,0.0
1739,bldg_33859421-bbb4-4e8d-8b6f-ca1dbe26f556,0.0,0.0,0.0
1740,bldg_5b7ed9c8-cce4-43bc-87ef-445286fc2d00,0.0,0.0,0.0
1741,bldg_7f98b06b-caa6-406d-b0ef-279a5121c637,0.0,0.0,0.0
1742,bldg_2734e97c-6770-453b-9317-2065e420257d,0.0,0.0,0.0
1743,bldg_7ddc7bcb-0598-4c69-b6da-590b044e1e5e,0.0,0.0,0.0
1744,bldg_71e9bbb1-ab3e-45ea-8754-a28178e34ba1,0.0,0.0,0.0
1745,bldg_0a7e1a95-f711-4478-89a2-86e705ec8acc,0.0,0.0,0.0
1746,bldg_9c37e02b-5404-4181-82ee-1b9d7d3d79e1,0.0,0.0,0.0
1747,bldg_665b8e73-a632-48ce-b5dc-bd68c7f17d45,0.0,0.0,0.0
1748,bldg_5ca6a9aa-6657-4992-a91d-51fff14ceca8,0.0,0.0,0.0
1749,bldg_4e5a5bf3-8c37-4753-a396-6b4ec85f43f6,0.0,0.0,0.0
1750,bldg_37b6a462-a5ec-4772-a290-c70f3d38ad7b,0.0,0.0,0.0
1751,bldg_7862ba4b-7bc7-4944-bb29-78990162e347,0.0,0.0,0.0
1752,bldg_bea204fe-567e-43fd-b3f7-ced97ab6fe8f,0.0,0.0,0.0
1753,bldg_336246de-5f02-41cf-bdbb-dc9d2663d9b1,0.0,0.0,0.0
1754,bldg_d95e74d4-56c0-4943-b4c0-d7b67613703b,0.0,0.0,0.0
1755,bldg_bd5b1875-6b61-4c2a-b253-106dc8160ff7,0.0,0.0,0.0
1756,bldg_2ad91c8a-e72b-400f-a678-27c5c5a64145,0.0,0.0,0.0
1757,bldg_8276fe1d-671d-4aa8-a19d-c46bee78b3a6,0.0,0.0,0.0
1758,bldg_22002ea3-bfbd-4365-b87f-8288afaa6d86,0.0,0.0,0.0
1759,bldg_aa72cf9d-439b-4cbf-be13-73cb2dabe4b3,0.0,0.0,0.0
1760,bldg_2220fed2-beb6-405e-8068-dc236373a8b8,0.0,0.0,0.0
1761,bldg_e5dd6e3d-2c7e-4eb5-a978-7c92ed260f88,0.0,0.0,0.0
1762,bldg_286f2219-a64e-4dad-bc60-0757497af0fd,0.0,0.0,0.0
1763,bldg_82caa0b7-1b61-446e-8019-3a347fc6f2aa,0.0,0.0,0.0
1764,bldg_0a8fc6e6-93ef-4deb-a222-900dbc67000d,0.0,0.0,0.0
1765,bldg_68506bd0-6e4e-4247-a259-6403251d4d7f,0.0,0.0,0.0
1766,bldg_11090f16-f15a-4422-8697-d9c52972a0f1,0.0,0.0,0.0
1767,bldg_8af6b907-f19c-4682-a3d6-e623396ea052,0.0,0.0,0.0
1768,bldg_6f690724-9a9b-4e36-9e4a-92d739372f89,0.0,0.0,0.0
1769,bldg_7ab824f6-a93e-4b75-aa91-510278578fad,0.0,0.0,0.0
1770,bldg_15d07c51-06be-4e3a-91c6-6cbdb5da27c1,0.0,0.0,0.0
1771,bldg_2324ca1e-915b-43a7-a810-62ff221693cd,0.0,0.0,0.0
1772,bldg_a912e92c-e93f-43ed-9a47-474a8532b050,0.0,0.0,0.0
1773,bldg_ba56f105-106d-4631-9a22-04a67fbbdc19,0.0,0.0,0.0
1774,bldg_1784a997-b846-4ec7-889c-41cb4bc2cbee,0.0,0.0,0.0
1775,bldg_123dc303-7b18-47c3-ae78-07ab013be4b5,0.0,0.0,0.0
1776,bldg_3be7280e-f3c2-40bd-abf2-610756eafa3b,0.0,0.0,0.0
1777,bldg_757ef3e6-bd14-4946-8ea0-b94e9b623fcf,0.0,0.0,0.0
1778,bldg_a8a39055-e35b-44f6-a35e-2603211aec2e,0.0,0.0,0.0
1779,bldg_90f21545-0b52-4a14-9b87-27d90d8cabaa,0.0,0.0,0.0
1780,bldg_52171556-894d-4b53-82e2-f0bdf3cb05c9,0.0,0.0,0.0
1781,bldg_273d33f8-112f-4b8e-a2dc-1e6cf2e61875,0.0,0.0,0.0
1782,bldg_f42328c8-24d5-4f67-8f46-8f0eb885b13e,0.0,0.0,0.0
1783,bldg_8bb1c26b-33a4-4cd6-82e5-4bc90f19a013,0.0,0.0,0.0
1784,bldg_87d81b6e-7754-4ee6-a989-2594d334293d,0.0,0.0,0.0
1785,bldg_f129ec23-1bbf-4656-b639-ba3d5869011c,0.0,0.0,0.0
1786,bldg_e7f5e1d5-4034-4448-8020-7bae31395f3d,0.0,0.0,0.0
1787,bldg_7f4103c8-7ca5-48df-9287-aff0b7c781e9,0.0,0.0,0.0
1788,bldg_2d8b7edd-4225-4055-b7cc-4130c6c729ab,0.0,0.0,0.0
1789,bldg_919aa26a-4353-419e-a9e7-f4b279deb2fa,0.0,0.0,0.0
1790,bldg_7a48de30-7b88-434b-9766-b603c317ccb8,0.0,0.0,0.0
1791,bldg_99012569-ffd9-40a5-ab33-c7e3e7d4411e,0.0,0.0,0.0
1792,bldg_f334714f-6a90-44f4-8821-8104f69021ca,0.0,0.0,0.0
1793,bldg_765cb96f-6960-4266-b7f6-732f33e94e09,0.0,0.0,0.0
1794,bldg_3a25066a-3497-48ac-b9c7-5e04337eed45,0.0,0.0,0.0
1795,bldg_3de5f026-c52d-4a01-97b6-38e4c6e114ad,0.0,0.0,0.0
1796,bldg_0aadbce1-f504-4c1d-801b-8fbdce1b6298,0.0,0.0,0.0
1797,bldg_d25e4ec5-b35c-484f-8432-fdaa336f2860,0.0,0.0,0.0
1798,bldg_250eb96f-ec82-4d3e-bfed-2458f3377a34,0.0,0.0,0.0
1799,bldg_960c9c9b-262c-46b9-8e4f-67167fbf34b1,0.0,0.0,0.0
1800,bldg_4fa9fbaf-7724-4f66-8af9-97860c44f6a2,0.0,0.0,0.0
1801,bldg_b10dd041-6399-4925-b7ff-4f11dca4b025,0.0,0.0,0.0
1802,bldg_7a61052b-1016-4852-8e60-bf8d172edfca,0.0,0.0,0.0
1803,bldg_136baeb2-b942-4390-b7ab-59b3a5aba974,0.0,0.0,0.0
1804,bldg_7748d194-cadb-49f5-920b-5841bdc0a5a4,0.0,0.0,0.0
1805,bldg_dbf743fb-268a-4f07-83f5-02d5e7054d2c,0.0,0.0,0.0
1806,bldg_68a746f2-a9a3-4718-9964-55ab7375f965,0.0,0.0,0.0
1807,bldg_a48f268e-3353-4bac-9a7f-8e88291c42ab,0.0,0.0,0.0
1808,bldg_52b5cbf5-858f-482b-afdf-3f6807e26fe1,0.0,0.0,0.0
1809,bldg_c9a5251f-6ecc-4e76-a17a-16aef6899587,0.0,0.0,0.0
1810,bldg_05732d16-ef47-4e65-946a-30507bf428df,0.0,0.0,0.0
1811,bldg_068cc6fd-48ac-4a99-936d-45978e268183,0.0,0.0,0.0
1812,bldg_012084af-ac79-4d04-b608-8e7b54cc68cb,0.0,0.0,0.0
1813,bldg_66370a70-5883-4053-bc84-bc8f9980e92d,0.0,0.0,0.0
1814,bldg_5264618a-8c7b-485f-8246-84e2db301ef9,0.0,0.0,0.0
1815,bldg_0cb778f9-cf04-46e8-b8fe-1686a81ab0e2,0.0,0.0,0.0
1816,bldg_d52f025d-4064-4576-8fe0-295c0f981e79,0.0,0.0,0.0
1817,bldg_16ab791a-f357-494a-a7e7-1fd3edf22e35,0.0,0.0,0.0
1818,bldg_cfafeb89-40c4-4341-9f0f-17a7dcd9420d,0.0,0.0,0.0
1819,bldg_85980806-fac5-4be7-89b9-bf17136ed185,0.0,0.0,0.0
1820,bldg_5554f836-8376-4e37-8c3d-e92b138440b2,0.0,0.0,0.0
1821,bldg_c08b522c-5e9d-4bc2-9e98-283e660152e9,0.0,0.0,0.0
1822,bldg_5774e387-5529-4537-b082-da7dcbb97b32,0.0,0.0,0.0
1823,bldg_59f2addf-6778-4d3a-9438-df96cbc5b3ed,0.0,0.0,0.0
1824,bldg_0bf6f023-c1b6-4556-bdbc-eec05d065e9b,0.0,0.0,0.0
1825,bldg_d7babeea-5dc6-4559-9807-63c455daac8c,0.0,0.0,0.0
1826,bldg_76f98a2e-3027-46b9-9fa6-8c955d8b8217,0.0,0.0,0.0
1827,bldg_b4e530b7-cccd-4aee-8e36-80c6bafe348e,0.0,0.0,0.0
1828,bldg_d14de62d-f1ea-49aa-a74a-e1081fa3010b,0.0,0.0,0.0
1829,bldg_41bd0c78-8279-4759-82c6-2791a440b2e0,0.0,0.0,0.0
1830,bldg_8bac2ac2-9fad-4d7e-aa98-e8b2aa534060,0.0,0.0,0.0
1831,bldg_c459713e-1dce-4a5c-a067-5f53460ce94b,0.0,0.0,0.0
1832,bldg_19d81378-95aa-4580-be35-d2a880aaf21d,0.0,0.0,0.0
1833,bldg_697c590d-ff52-465f-b4b4-225924a89c25,0.0,0.0,0.0
1834,bldg_af4eba51-0ae1-45cf-92ee-cfae5a144e0b,0.0,0.0,0.0
1835,bldg_92455952-7d9d-454b-a29a-3dc55eda29fa,0.0,0.0,0.0
1836,bldg_a7873d0b-0fec-4c21-9488-ecedee2dfe47,0.0,0.0,0.0
1837,bldg_b44db11d-8183-4288-b261-b70dd2dff7aa,0.0,0.0,0.0
1838,bldg_041d705f-1203-418e-a2cb-626077a817d5,0.0,0.0,0.0
1839,bldg_00e17436-6694-4114-825c-f6a51ece9c6d,0.0,0.0,0.0
1840,bldg_17139a9c-b067-4f0d-9e51-80b74e57f4ce,0.0,0.0,0.0
1841,bldg_95526e85-225c-40b7-96a6-81bbe672f60a,0.0,0.0,0.0
1842,bldg_32a3a690-055d-4954-80fd-ee5591a9efd5,0.0,0.0,0.0
1843,bldg_de2f1da6-9b2d-43cd-94a5-45743f4f173a,0.0,0.0,0.0
1844,bldg_dba1d6ba-ab55-409e-b695-56099e09fcdb,0.0,0.0,0.0
1845,bldg_b7fe84a3-7e66-4a92-b23a-a2013ae0f53f,0.0,0.0,0.0
1846,bldg_c709d685-3ec5-4ada-9e04-4ba0b5303d3e,0.0,0.0,0.0
1847,bldg_f01be7ff-42d5-4cd2-bebc-39d7107f0b78,0.0,0.0,0.0
1848,bldg_f3db918a-63f0-4583-bf04-c40ad9245f56,0.0,0.0,0.0
1849,bldg_e3db28fa-640a-4e53-bbb3-0dbe66886e2a,0.0,0.0,0.0
1850,bldg_445731c0-6761-44a3-9bce-7e1bab9057ff,0.0,0.0,0.0
1851,bldg_d3c38173-2e05-4357-962f-418d47edecee,0.0,0.0,0.0
1852,bldg_141d0213-eb43-40e7-88c6-12c8c3e40242,0.0,0.0,0.0
1853,bldg_421b31d2-d64f-42eb-8b27-b7631b06d044,0.0,0.0,0.0
1854,bldg_8810ce8d-4cb8-494d-8c72-e237649fc2fc,0.0,0.0,0.0
1855,bldg_b1c6a663-c219-49fa-874a-990280f8cc3c,0.0,0.0,0.0
1856,bldg_b39dc989-357f-4ab6-9c7c-dc9af54bef32,0.0,0.0,0.0
1857,bldg_a6d312aa-bb15-4782-96a5-2c07fbc07e5d,0.0,0.0,0.0
1858,bldg_420549f5-bc9e-43d1-9690-3ac10bbc01e9,0.0,0.0,0.0
1859,bldg_c7fe5e97-4beb-4270-81ee-5c10768f4cae,0.0,0.0,0.0
1860,bldg_68f37c4b-ee16-4526-8bea-97a57d727eef,0.0,0.0,0.0
1861,bldg_15f614cb-2665-40fa-8806-a01d55c02468,0.0,0.0,0.0
1862,bldg_bb681e45-a18e-46e3-96fd-831b824a41df,0.0,0.0,0.0
1863,bldg_201ae004-8a33-4920-94a8-e18c25eeb393,0.0,0.0,0.0
1864,bldg_995717d2-4d64-4b1a-8209-61ea8a17510b,0.0,0.0,0.0
1865,bldg_850a9387-bcad-4770-adae-86ce76de5334,0.0,0.0,0.0
1866,bldg_3bfe8b37-cd89-4893-b7c9-fe5e579ffe1d,0.0,0.0,0.0
1867,bldg_d465caa6-4205-42be-8a21-3ba987909473,0.0,0.0,0.0
1868,bldg_e6dd7605-f09c-4e6b-b31e-efa31805ce64,0.0,0.0,0.0
1869,bldg_d9e56ee5-5adc-43f7-8ed6-f091584aceb0,0.0,0.0,0.0
1870,bldg_ae92485d-23b8-4a9a-b1f2-296b59c3ad2f,0.0,0.0,0.0
1871,bldg_d6e2b5e3-b193-49ff-a25c-8704145e1109,0.0,0.0,0.0
1872,bldg_4efbfab0-834c-4434-aee4-adfb9f85257a,0.0,0.0,0.0
1873,bldg_876ffd2e-291c-430a-ab6c-0f8ade6bde16,0.0,0.0,0.0
1874,bldg_9dce14b3-d808-4a4a-93fb-51a296513a67,0.0,0.0,0.0
1875,bldg_e19737d7-1aba-497b-a3da-7ac357bc6faa,0.0,0.0,0.0
1876,bldg_844c584e-bd78-43e2-83bc-e3490ab1a7b7,0.0,0.0,0.0
1877,bldg_ab6e7f16-530f-465b-aca6-54795d0165a7,0.0,0.0,0.0
1878,bldg_ef85bbc1-eaac-47af-944d-4f3e4a14740f,0.0,0.0,0.0
1879,bldg_addb78c7-0ac1-408a-87e7-bb53f7a94516,0.0,0.0,0.0
1880,bldg_5915bbea-dc6a-4bf2-83dd-761b228991f9,0.0,0.0,0.0
1881,bldg_929ad408-39af-4eed-b382-250848919d07,0.0,0.0,0.0
1882,bldg_d90ad00d-6410-4ce7-95a0-506f97d46a84,0.0,0.0,0.0
1883,bldg_a2e4a6d2-dce4-41a1-9615-b6beee178172,0.0,0.0,0.0
1884,bldg_04db4432-1223-40d4-b7ab-6b0629165b05,0.0,0.0,0.0
1885,bldg_7e373923-c40e-4d62-b3a6-8a1521a0a833,0.0,0.0,0.0
1886,bldg_97d92086-9948-40c5-ac71-de31e10ec394,0.0,0.0,0.0
1887,bldg_d25acdbe-84f4-4a6e-915f-2162c4a1248e,0.0,0.0,0.0
1888,bldg_45ad00a2-d5f2-4c45-9304-3ac94eaebd17,0.0,0.0,0.0
1889,bldg_7b668f84-bffc-4416-ba25-464e41c781bc,0.0,0.0,0.0
1890,bldg_549d3f35-76b4-4ab8-8700-8950f5197160,0.0,0.0,0.0
1891,bldg_3502ddbc-4d0a-4b64-995a-3c613f656d07,0.0,0.0,0.0
1892,bldg_022729ef-bada-44d4-b1d3-65bd5dd411a2,0.0,0.0,0.0
1893,bldg_384eec17-fd5d-4523-9734-9087937651ce,0.0,0.0,0.0
1894,bldg_1e5bb542-918a-47cf-b7c7-5eeb6c761f1b,0.0,0.0,0.0
1895,bldg_e8ca005a-50cf-4a6f-91be-7ccf891e70ab,0.0,0.0,0.0
1896,bldg_8bf3afd4-fafc-4225-ad21-0fa3e36aa8d6,0.0,0.0,0.0
1897,bldg_cdfd995c-eb18-4e95-b0e8-abdc5ad6d3e2,0.0,0.0,0.0
1898,bldg_463bb1e7-37ae-4ac4-b86f-495e54583380,0.0,0.0,0.0
1899,bldg_979122d1-fdf6-48ff-8b18-499b6e535e4d,0.0,0.0,0.0
1900,bldg_e5baf58c-3907-4295-ac14-4be24383e2c3,0.0,0.0,0.0
1901,bldg_4fee7159-2cf8-4015-ba82-89e7ed9b77d6,0.0,0.0,0.0
1902,bldg_0075303b-9e22-4c55-9b59-2aa7e961b428,0.0,0.0,0.0
1903,bldg_2f71dcda-d9e5-420d-8688-87ccc17cc429,0.0,0.0,0.0
1904,bldg_8b7543e8-9f2f-4df8-a05e-8e4c6341f633,0.0,0.0,0.0
1905,bldg_55337d60-9d2c-4eab-9486-0bf0821960b1,0.0,0.0,0.0
1906,bldg_7c119eb7-c3d6-4daf-a1e3-3f95caa1d808,0.0,0.0,0.0
1907,bldg_8e078580-23a1-4d17-b0b2-c2fbe9eb0085,0.0,0.0,0.0
1908,bldg_5215cab0-0d7b-48c4-9b67-1237c38d29b2,0.0,0.0,0.0
1909,bldg_1b180670-d966-4fe4-8cb9-f6bb6e552412,0.0,0.0,0.0
1910,bldg_4637eb9f-3b55-4058-8d1f-468922d2201d,0.0,0.0,0.0
1911,bldg_8f93daa4-a55e-402f-9a0d-def6dbb88b51,0.0,0.0,0.0
1912,bldg_4cb9f064-64b3-47f2-b77e-7a570b07378e,0.0,0.0,0.0
1913,bldg_032252a7-46d6-4c96-be12-82800f471ea4,0.0,0.0,0.0
1914,bldg_41da2a57-582d-49ce-b5b2-293d9cfff4bb,0.0,0.0,0.0
1915,bldg_679b1cc0-8440-4698-be2f-1e993bd74b11,0.0,0.0,0.0
1916,bldg_b6fb2a01-e242-404b-93c5-a523b32f26b0,0.0,0.0,0.0
1917,bldg_257f334d-6971-4343-8bc2-50f5fb5b79d0,0.0,0.0,0.0
1918,bldg_87200809-9ba5-4e90-a6bb-0bf979afb3bd,0.0,0.0,0.0
1919,bldg_7f9a0109-b86d-4036-93c3-ab4d0b8e39ff,0.0,0.0,0.0
1920,bldg_e087efff-14be-4d0a-af3c-fe67338d26f5,0.0,0.0,0.0
1921,bldg_30c3966a-0a60-4373-beff-fc46a0e44c15,0.0,0.0,0.0
1922,bldg_7b705a11-121d-4074-8bfb-49095edbfeb5,0.0,0.0,0.0
1923,bldg_eb3b0514-b2d4-4b87-8444-aeed976bbefa,0.0,0.0,0.0
1924,bldg_0c0f763b-845c-4259-91a4-5056f319363a,0.0,0.0,0.0
1925,bldg_d9395daf-964f-4fcd-a5e9-621292c3d248,0.0,0.0,0.0
1926,bldg_c54ae60c-7bb5-4b10-a673-900f9fcf3e5b,0.0,0.0,0.0
1927,bldg_0100573f-0117-4cbd-8fdf-d4944ef9ca25,0.0,0.0,0.0
1928,bldg_b0fcf4ff-5900-4845-a95a-47ae3e4529fa,0.0,0.0,0.0
1929,bldg_4e48e9ba-f584-4289-851a-f6a780f31d44,0.0,0.0,0.0
1930,bldg_95e21972-acdd-42c8-ab1b-6d7999b80828,0.0,0.0,0.0
1931,bldg_da730e10-2e2a-492c-9231-23b91365e1d1,0.0,0.0,0.0
1932,bldg_a11ba4d7-2564-4141-9e6a-d60584a81ef7,0.0,0.0,0.0
1933,bldg_22ae09c9-b574-4735-8b0f-bda5e7280b5b,0.0,0.0,0.0
1934,bldg_66c43bdf-ff7b-4c45-967d-485cba9aa106,0.0,0.0,0.0
1935,bldg_bf838556-f0f9-4dba-9795-9dd86cbfd280,0.0,0.0,0.0
1936,bldg_c665d11c-1475-42f8-ad09-b8cec2a1ff08,0.0,0.0,0.0
1937,bldg_2d6083ad-62b8-42d5-b7d5-1ccc6fabf9b0,0.0,0.0,0.0
1938,bldg_2ef68e78-62d0-4e07-a312-5279e287afe3,0.0,0.0,0.0
1939,bldg_57824ac1-23e0-4c80-9cb6-cd69909b1dc4,0.0,0.0,0.0
1940,bldg_bbf73e69-4009-450a-919f-5da5dafe11d6,0.0,0.0,0.0
1941,bldg_ed1658ea-ac26-44e4-b950-d6ff9a80eef6,0.0,0.0,0.0
1942,bldg_9c712520-bb50-4e1b-a42e-e9027cc1363c,0.0,0.0,0.0
1943,bldg_7e4619ab-d51d-43c3-8864-867dd0cf7d27,0.0,0.0,0.0
1944,bldg_01e0f012-c0ba-40cd-9030-5b7b36fa0226,0.0,0.0,0.0
1945,bldg_81efb9e2-0450-419b-9216-e50ef5e058b8,0.0,0.0,0.0
1946,bldg_95956e6a-27e8-40a4-a36a-e4900bc9ad22,0.0,0.0,0.0
1947,bldg_0d29ccad-7584-4e2f-819b-775ed97e7fe8,0.0,0.0,0.0
1948,bldg_a04e2d71-3c63-46ba-bdbe-c7f85b83ae7d,0.0,0.0,0.0
1949,bldg_a567da06-d3a8-4d09-a54b-5dc69edb0750,0.0,0.0,0.0
1950,bldg_bffea5aa-f0da-4d60-bdbb-29d12b70e92b,0.0,0.0,0.0
1951,bldg_832ce572-22fc-4096-8436-0ad537803819,0.0,0.0,0.0
1952,bldg_2b92bc87-9f88-4070-9712-9be462bb17b0,0.0,0.0,0.0
1953,bldg_c2b3b6cf-3756-4941-94fc-ebf2cc1a67c7,0.0,0.0,0.0
1954,bldg_8c8a54d1-37d2-44e1-be57-4da6f16b37bc,0.0,0.0,0.0
1955,bldg_c3e5d9ab-f7ad-4d45-8e08-a565d6746b19,0.0,0.0,0.0
1956,bldg_95d5e1af-120e-4dbe-93d4-ab5763f26aaf,0.0,0.0,0.0
1957,bldg_e1ac7334-3fe8-4a91-8245-4abf5b878ce6,0.0,0.0,0.0
1958,bldg_be25374e-0400-459f-a753-806b590676d6,0.0,0.0,0.0
1959,bldg_4df871cd-9fb1-4979-ac7d-c4d3dd11a4cf,0.0,0.0,0.0
1960,bldg_d0bca757-b1d5-4da1-a038-6ea94a396922,0.0,0.0,0.0
1961,bldg_e90154c8-2ebc-40ae-8517-0eda885df9be,0.0,0.0,0.0
1962,bldg_9633762a-de44-4d56-b441-a5ea3bbd2a20,0.0,0.0,0.0
1963,bldg_1a20c648-f75c-4ee3-881a-15f2b6f67341,0.0,0.0,0.0
1964,bldg_4c627b71-03bb-4315-98cf-dbad0c96d030,0.0,0.0,0.0
1965,bldg_a21687c0-655a-4e6a-b0f7-a1b4370e401a,0.0,0.0,0.0
1966,bldg_b51c864d-dc44-4f6e-b6a9-1d1e9aeaadec,0.0,0.0,0.0
1967,bldg_339fdb1a-5e6c-4847-84ad-62ea0cb0ad10,0.0,0.0,0.0
1968,bldg_7d7b7584-3c26-4d7f-8b08-0f35611ccd92,0.0,0.0,0.0
1969,bldg_101d744e-907f-43e5-ad33-14daf38fdb57,0.0,0.0,0.0
1970,bldg_e96c504f-805a-48fa-b27e-6f952f198ccc,0.0,0.0,0.0
1971,bldg_3f90e848-13f9-4d18-b1d2-18c1446a6830,0.0,0.0,0.0
1972,bldg_fdb087ba-9eb1-4780-828a-2276370cb744,0.0,0.0,0.0
1973,bldg_f052bde0-2480-46c3-868b-373d264e551d,0.0,0.0,0.0
1974,bldg_e82d2551-19b5-4a57-829f-2c275439aab9,0.0,0.0,0.0
1975,bldg_90da3336-eda8-477c-86ff-9b10184d273a,0.0,0.0,0.0
1976,bldg_eaa1c4d3-f010-46a1-96a5-3d8a06ebd185,0.0,0.0,0.0
1977,bldg_aa3ef8ed-6778-4d6d-8aec-48c87bd9fb0c,0.0,0.0,0.0
1978,bldg_e5195c8c-8c63-4646-868c-93d9417d9696,0.0,0.0,0.0
1979,bldg_5f7463ad-1f27-4574-a9ca-f9ad99c8b160,0.0,0.0,0.0
1980,bldg_43cf9564-cc90-432a-bbfc-c2f8621a5b8e,0.0,0.0,0.0
1981,bldg_7053d3eb-53dd-43df-b1ec-9665924f6635,0.0,0.0,0.0
1982,bldg_434e22a1-1e5e-4cc1-b0ba-5a056bad6a38,0.0,0.0,0.0
1983,bldg_57167097-001e-4d8f-ae2c-4f8a4a475929,0.0,0.0,0.0
1984,bldg_00ab3fa3-ab09-403a-ad43-9f2a2d580f66,0.0,0.0,0.0
1985,bldg_11776942-65da-4736-9e08-98dd9ee24240,0.0,0.0,0.0
1986,bldg_40a28738-600f-40d1-90ea-1fb0aa819486,0.0,0.0,0.0
1987,bldg_94412653-f546-4f11-b27d-26c562c0b3fa,0.0,0.0,0.0
1988,bldg_1494d5ad-6b47-431e-9778-e5a1a286cf20,0.0,0.0,0.0
1989,bldg_501b77c4-e356-4ab4-a2ab-911b29eda3a9,0.0,0.0,0.0
1990,bldg_88ef53a5-9685-47d7-8f1c-5cf3d74c6be8,0.0,0.0,0.0
1991,bldg_c003a64e-0223-4cbc-9a3e-efc80bdb9f9a,0.0,0.0,0.0
1992,bldg_c4aa2a19-1207-42a2-be41-c834b9aacb80,0.0,0.0,0.0
1993,bldg_c02848a8-e9ec-4e2c-8ec5-514cb2d8b018,0.0,0.0,0.0
1994,bldg_fcdb1bac-e137-442e-b11c-07454ac96d80,0.0,0.0,0.0
1995,bldg_8c9ed454-f5f5-4b20-a172-2c9facc9867c,0.0,0.0,0.0
1996,bldg_2513efd9-a663-45ee-ba85-7a4567a49501,0.0,0.0,0.0
1997,bldg_35db7c00-7548-4cc6-89ff-bd9ceb6008fa,0.0,0.0,0.0
1998,bldg_23ac474d-89d4-4ccd-94fe-377072efb36b,0.0,0.0,0.0
1999,bldg_da2625f5-083f-4b63-8390-d9ff9b58f9ce,0.0,0.0,0.0
2000,bldg_70710ff6-e722-4639-b3bb-7fb7a328b562,0.0,0.0,0.0
2001,bldg_e7d4c54d-a3d1-4fb2-ae17-96abbec6e9a3,0.0,0.0,0.0
2002,bldg_2e5c29a1-0737-44bf-ab8b-f7bdee7bbcdd,0.0,0.0,0.0
2003,bldg_e61ef6fc-5f4d-4913-9b4c-891d4fe5fa49,0.0,0.0,0.0
2004,bldg_d1752966-12e3-4351-a232-879538decd4c,0.0,0.0,0.0
2005,bldg_cdcd8cbd-761f-475b-a064-bf90ade36871,0.0,0.0,0.0
2006,bldg_2797bc29-0d86-4ff7-affc-c186af33b572,0.0,0.0,0.0
2007,bldg_0d713486-1866-465c-8574-f1dbc6e87a9f,0.0,0.0,0.0
2008,bldg_3d5f42d4-df33-42cb-a421-a276907a97c9,0.0,0.0,0.0
2009,bldg_023e8c24-05a9-4430-89e5-942be257e650,0.0,0.0,0.0
2010,bldg_fe33287c-3df3-4482-bfba-ccb97353a9ca,0.0,0.0,0.0
2011,bldg_91ccc351-cf35-4143-a1b9-3f97186cfb74,0.0,0.0,0.0
2012,bldg_89dd0468-de33-4157-911f-be3b9d57c2a2,0.0,0.0,0.0
2013,bldg_c6e7563f-6198-4cbe-9fb7-819e9bc46de3,0.0,0.0,0.0
2014,bldg_3e9f33cf-ecfb-40a3-8d18-deab58241ed2,0.0,0.0,0.0
2015,bldg_66b9c4c5-54c6-48d3-b68f-5eb15cb818d7,0.0,0.0,0.0
2016,bldg_74924262-e3d1-4a33-96db-6f4b9bcdd5cc,0.0,0.0,0.0
2017,bldg_33ff87d9-8686-4185-812d-5de3ded133ba,0.0,0.0,0.0
2018,bldg_57353f31-260e-4981-bc10-08effc6dc007,0.0,0.0,0.0
2019,bldg_af78338d-ac17-4cb7-bc6a-f7463a8d5b58,0.0,0.0,0.0
2020,bldg_44d6c014-fc5b-4ad4-9d95-22a16db32fc5,0.0,0.0,0.0
2021,bldg_084fce0b-2195-4d53-bd1d-dd0b09b24499,0.0,0.0,0.0
2022,bldg_2d02b695-380e-4602-a8b2-b0ee84b9007a,0.0,0.0,0.0
2023,bldg_83c03f45-7986-43fd-ba9e-71f830ea7cdb,0.0,0.0,0.0
2024,bldg_d2f44f1a-8078-4d18-8120-bd539d0e9cd5,0.0,0.0,0.0
2025,bldg_a687976e-9703-4f69-a55e-050829d15d03,0.0,0.0,0.0
2026,bldg_9214ad0d-75da-4ac8-a392-f09663dd263a,0.0,0.0,0.0
2027,bldg_3deb9646-283c-4f0d-81cf-40198793a9fe,0.0,0.0,0.0
2028,bldg_3d78a31d-4653-442f-a67e-cbc5616c9e36,0.0,0.0,0.0
2029,bldg_12185377-ffab-4061-9a47-fe9528d33f24,0.0,0.0,0.0
2030,bldg_a293cba6-a10e-4998-b607-56a6e14f78c4,0.0,0.0,0.0
2031,bldg_48bdde1d-a90d-477d-b26b-416155d8b2af,0.0,0.0,0.0
2032,bldg_1ac4174a-b244-4b15-90c1-eed2d9cf8f0d,0.0,0.0,0.0
2033,bldg_8c3d4a0f-a378-4fc5-bcd0-b6fd121291f3,0.0,0.0,0.0
