,bldg_Building_gml_id,value_building_per_sqare_meter,value_indoor_movable_property,floor_height,value_building,value_building_Above,value_building_Below,value_contents_Above,value_contents_Below,value_contents
186,bldg_f315982b-093b-4a2a-99fd-8cc53c84475d,20000,0,2.9548000000067987,1093727.0003179999,0.0,0.0,0.0,0.0,0.0
187,bldg_d5564225-3953-4bf9-8c4d-a9a0e779fe64,20000,0,2.754899999999907,3041793.99966,0.0,0.0,0.0,0.0,0.0
188,bldg_fd3c7c86-b80a-43a1-8df1-2322b33a3ca2,20000,0,3.361299999996845,3918598.8988836,0.0,0.0,0.0,0.0,0.0
189,bldg_ddf32c88-ec72-4478-adda-9fca26829778,20000,0,3.8647000000055414,2990127.9997199997,0.0,0.0,0.0,0.0,0.0
190,bldg_4b6bc5d2-2555-422a-91c3-b7d4e684fc33,20000,0,2.7256000000052154,943425.999892,0.0,0.0,0.0,0.0,0.0
191,bldg_d374f170-0ed4-474b-a305-d76c6aed29be,20000,0,3.066099999996368,691958.999538,0.0,0.0,0.0,0.0,0.0
192,bldg_790d87cb-4de6-4388-b13e-b089f6c7312e,20000,0,1.5,2249914.00026,0.0,0.0,0.0,0.0,0.0
193,bldg_2643b5bc-5bc0-408b-9151-b6cc089bd9a2,20000,0,4.121400000003632,2882533.99968,0.0,0.0,0.0,0.0,0.0
194,bldg_80e5fd3a-8c15-405a-baeb-86d05112ce8b,20000,0,5.534800000008545,3740343.99982,0.0,0.0,0.0,0.0,0.0
195,bldg_750bc477-9577-478e-8b03-24639e4cf0b6,20000,0,2.8332999999984168,454871.999802,0.0,0.0,0.0,0.0,0.0
196,bldg_1c91121f-41db-4fe6-b30c-e254416160c1,20000,0,1.3366000000023632,2356265.99882,0.0,0.0,0.0,0.0,0.0
197,bldg_7f1096c4-0101-490c-9cb1-a07ab5648ebc,20000,0,2.7079500000036205,4756742.00004,0.0,0.0,0.0,0.0,0.0
198,bldg_98f61036-55f6-4fb5-81ce-a538d01bc2c8,20000,0,3.4812999999994645,4000084.0510095917,0.0,0.0,0.0,0.0,0.0
199,bldg_e92a02b9-220e-4d97-84fd-82bcb5736f2f,20000,0,3.0460000000020955,3736874.0016599996,0.0,0.0,0.0,0.0,0.0
200,bldg_b26b509a-f23f-43dc-a3ef-e687b052a089,20000,0,3.645600000003469,2559063.1135943043,0.0,0.0,0.0,0.0,0.0
201,bldg_d65e684a-0bac-4713-9616-927ba39321d3,20000,0,3.0,783067.0000499999,0.0,0.0,0.0,0.0,0.0
202,bldg_ce13e169-137f-4390-9838-ba1a4217c50a,20000,0,3.6856000000116182,3460163.9994599996,0.0,0.0,0.0,0.0,0.0
203,bldg_00e067d9-6618-4261-b225-2ca292338ed1,20000,0,2.6972999999998137,458562.58959908865,0.0,0.0,0.0,0.0,0.0
204,bldg_eafa8840-83e6-4e68-90ee-4eeb60d6438e,20000,0,2.729300000006333,958383.9999180001,0.0,0.0,0.0,0.0,0.0
205,bldg_b512669b-b55f-4d23-9a04-011ab39c155b,20000,0,3.4408000000112224,1128659.9997720001,0.0,0.0,0.0,0.0,0.0
206,bldg_8551c54e-70de-4c8c-9273-df410cae7813,20000,0,3.0,2390466.99982,0.0,0.0,0.0,0.0,0.0
207,bldg_a9702510-1b7f-4a76-b517-2496f3d2fe27,20000,0,3.1187499999941792,4445279.99992,0.0,0.0,0.0,0.0,0.0
208,bldg_eb5df4dd-57b4-472e-80ed-7b96eb9044ae,20000,0,3.0,278286.12570544775,0.0,0.0,0.0,0.0,0.0
209,bldg_37fadd52-0a87-412a-8e0b-499969b4d3ce,20000,0,2.608200000002398,918558.999826,0.0,0.0,0.0,0.0,0.0
210,bldg_293abe14-c878-4861-bb7b-6e5040e6d291,20000,0,3.0,531566.000212,0.0,0.0,0.0,0.0,0.0
211,bldg_868101f9-0729-4bbe-a3da-7034c8a7c0f2,20000,0,3.0,924005.0946166578,0.0,0.0,0.0,0.0,0.0
212,bldg_1c650fcd-0c8a-4898-b32e-026591337d73,20000,0,3.017200000002049,2097211.9997,0.0,0.0,0.0,0.0,0.0
213,bldg_c156e990-eee7-4817-8d42-47014f52b311,20000,0,1.929550000000745,11567540.000839999,0.0,0.0,0.0,0.0,0.0
214,bldg_de21109b-03bf-4783-8565-c264210aa041,20000,0,4.463799999997718,3382199.014483062,0.0,0.0,0.0,0.0,0.0
215,bldg_2485e9a4-95c3-41ff-aaca-ff62bac0d5d4,20000,0,1.4443000000028405,7210079.99904,0.0,0.0,0.0,0.0,0.0
216,bldg_9c55cd41-2cc9-4141-8345-9338ed9d661a,20000,0,2.6882000000041444,6601302.001200001,0.0,0.0,0.0,0.0,0.0
217,bldg_60183705-6561-450b-9de1-6bf146d6f4b0,20000,0,3.4591999999975087,3930478.72768432,0.0,0.0,0.0,0.0,0.0
218,bldg_e057b1fc-abb9-44c8-bcec-7aa3b2b77c42,20000,0,4.221900000004098,5860645.245062619,0.0,0.0,0.0,0.0,0.0
219,bldg_a257f111-4968-47ad-b9e6-a343abd0faaa,20000,0,2.4905333333348003,7477049.99952,0.0,0.0,0.0,0.0,0.0
220,bldg_c2fa07c4-95de-417e-9fb9-dc6f43d48874,20000,0,1.2700499999991735,1532513.999516,0.0,0.0,0.0,0.0,0.0
221,bldg_b5577edd-2d0c-4ebb-b898-cf3811749508,20000,0,3.351599999994505,2312304.00016,0.0,0.0,0.0,0.0,0.0
222,bldg_41e56284-1133-43f8-95ae-b86bd1fb6626,20000,0,3.0,385714.7568894895,0.0,0.0,0.0,0.0,0.0
223,bldg_fbb03033-00cb-41fc-bb9b-c91fbdccda59,20000,0,3.367899999997462,3553573.0047561317,0.0,0.0,0.0,0.0,0.0
224,bldg_750a1e26-870c-4b0a-b897-f3c4d9e60026,20000,0,2.5970333333340627,4739546.928765722,0.0,0.0,0.0,0.0,0.0
225,bldg_af0a4690-8801-46ef-a3a3-d5677347738f,20000,0,1.5,3195846.00052,0.0,0.0,0.0,0.0,0.0
226,bldg_054008a2-d8ea-4338-b761-351b1eac7418,20000,0,3.3883000000059837,2020684.99944,0.0,0.0,0.0,0.0,0.0
227,bldg_ddd715be-37da-490d-9c19-cea5a7b3b20a,20000,0,1.8707999999969616,6513253.999999999,0.0,0.0,0.0,0.0,0.0
228,bldg_39959a0d-d995-4622-b9f4-005d6bb8e6cf,20000,0,3.0,1300467.000072,0.0,0.0,0.0,0.0,0.0
229,bldg_908ab285-8c43-4707-b1b9-6158d6537465,20000,0,3.0,241536.94191811737,0.0,0.0,0.0,0.0,0.0
230,bldg_446d73b9-88f0-4145-9f1d-2fae5c6fb0da,20000,0,3.207200000004377,2556774.776798359,0.0,0.0,0.0,0.0,0.0
231,bldg_5c7f7ce1-c21e-4188-a200-b045d8cb6ced,20000,0,2.5856000000057975,734746.9116528766,0.0,0.0,0.0,0.0,0.0
232,bldg_5304c1e3-03e0-4370-ae34-4088bdaebb03,20000,0,3.47889999999461,3952790.2858127947,0.0,0.0,0.0,0.0,0.0
233,bldg_356fe335-4316-484e-aa83-6a7883769297,20000,0,2.0670499999978347,5446745.99904,0.0,0.0,0.0,0.0,0.0
234,bldg_5f400462-9fee-4e06-8590-62654410987a,20000,0,3.4333000000042375,496248.00023,0.0,0.0,0.0,0.0,0.0
235,bldg_c8b90756-fa25-4d3a-9076-021743d92483,20000,0,3.9055999999982305,2560458.15647959,0.0,0.0,0.0,0.0,0.0
236,bldg_ab4a2b3b-a6fb-4951-8b90-c9de367e720e,20000,0,3.432200000002922,3321199.0626749615,0.0,0.0,0.0,0.0,0.0
237,bldg_cec2eb45-7ae7-485a-a9a8-7c55ab493ff8,20000,0,3.2423000000126194,1694663.011052957,0.0,0.0,0.0,0.0,0.0
238,bldg_1c3f5bc5-5a87-42fd-a7fa-1b48ef95b8df,20000,0,3.238499999999476,3010767.2492525536,0.0,0.0,0.0,0.0,0.0
239,bldg_5b5e57be-a580-4904-94ec-bcff07ad3cab,20000,0,1.8545000000012806,343346.4332659262,0.0,0.0,0.0,0.0,0.0
240,bldg_3809f40a-72ff-4016-b364-1726362bed1c,20000,0,3.060200000007171,1004046.9999520001,0.0,0.0,0.0,0.0,0.0
241,bldg_95971ca7-66b8-468d-a5df-34db5076e5f7,20000,0,3.480200000005425,2665350.00002,0.0,0.0,0.0,0.0,0.0
242,bldg_06b18f6c-c934-44b3-bb58-e3a6ce85a387,20000,0,1.4979000000021188,3318920.0004600002,0.0,0.0,0.0,0.0,0.0
243,bldg_d9005bf1-72f9-42c2-a6d5-b01258477718,20000,0,3.4499499999947147,4145296.00024,0.0,0.0,0.0,0.0,0.0
244,bldg_0c133b78-2fbc-43ca-ba5e-c19c97502d81,20000,0,1.6662999999971362,9143822.000400001,0.0,0.0,0.0,0.0,0.0
245,bldg_8b58132f-099e-480d-8292-7d917d0cf54c,20000,0,3.670299999997951,7844641.685695134,0.0,0.0,0.0,0.0,0.0
246,bldg_16fd7949-ba76-48e0-8cf5-c0881ed7f3f5,20000,0,2.81349999998929,509867.000104,0.0,0.0,0.0,0.0,0.0
247,bldg_1861ba50-8fa1-4d95-a536-d37aa0d7ba1e,20000,0,2.9078000000008615,790927.000534,0.0,0.0,0.0,0.0,0.0
248,bldg_25b848eb-1f69-492f-9ea7-27547dcece3f,20000,0,4.192500000004657,2229614.99988,0.0,0.0,0.0,0.0,0.0
249,bldg_7af65e31-8c7d-4321-9f6c-2f56bc425bd1,20000,0,1.4572000000043772,1511910.001092,0.0,0.0,0.0,0.0,0.0
250,bldg_582c5690-fe1c-4e13-9abd-0adb8cac6a70,20000,0,1.5336000000024796,2391735.9997400003,0.0,0.0,0.0,0.0,0.0
251,bldg_b50e4ee5-5079-470d-8a9f-68161f13344e,20000,0,2.2167000000044936,5127203.00066,0.0,0.0,0.0,0.0,0.0
252,bldg_229adbc3-48da-4fb5-9b50-9a5e27ca08c0,20000,0,1.8430000000007567,5101531.99928,0.0,0.0,0.0,0.0,0.0
253,bldg_669186e5-2d6f-4cc1-aa03-66ec0be1b7d3,20000,0,3.2921500000011292,7333844.0006,0.0,0.0,0.0,0.0,0.0
254,bldg_5f085442-3940-472e-aebf-07b4c3b13193,20000,0,4.091499999994994,3218214.265792535,0.0,0.0,0.0,0.0,0.0
255,bldg_1ef1d829-7f88-4661-9fbe-9ba4c344cb1c,20000,0,3.4931000000069616,2775479.6763309715,0.0,0.0,0.0,0.0,0.0
256,bldg_2d8a64a8-21c8-4423-b67d-432334eade1c,20000,0,3.2920000000012806,3209788.724373735,0.0,0.0,0.0,0.0,0.0
257,bldg_5cc6f67d-92d6-4fe6-b7ad-9ddb6767f24f,20000,0,3.0,1344979.999658,0.0,0.0,0.0,0.0,0.0
258,bldg_e5d245eb-8384-4697-bb89-f47280ba3e45,20000,0,1.6482500000056461,3933852.00028,0.0,0.0,0.0,0.0,0.0
259,bldg_db872894-8543-4ca9-b376-5fe7e4ee6473,20000,0,2.633799999995972,2312072.99968,0.0,0.0,0.0,0.0,0.0
260,bldg_75bada2b-66a5-457c-a4bb-9811a056fa6b,20000,0,2.989499999996042,591421.999884,0.0,0.0,0.0,0.0,0.0
261,bldg_829f474e-d349-48c3-a68d-30a30b0990af,20000,0,3.7453000000095926,1071449.999778,0.0,0.0,0.0,0.0,0.0
262,bldg_fba1eb9c-6299-4afe-8bd7-8733663fb09d,20000,0,2.8061000000016065,3369099.99976,0.0,0.0,0.0,0.0,0.0
263,bldg_89b6451b-f8cd-4742-aaa1-2f2c0382d711,20000,0,1.9017499999972642,6492015.99964,0.0,0.0,0.0,0.0,0.0
264,bldg_22af3ede-cdb2-44b5-a578-da4c44094212,20000,0,3.253150000004098,4500264.14938186,0.0,0.0,0.0,0.0,0.0
265,bldg_3937ff0c-ca5a-468c-8122-74318422bf20,20000,0,2.684800000002724,4071581.6390794152,0.0,0.0,0.0,0.0,0.0
266,bldg_73028361-aa5d-4dc9-91cc-bfc4795d934f,20000,0,1.5452500000028522,7795568.00028,0.0,0.0,0.0,0.0,0.0
267,bldg_9a123646-dcf3-4c73-af7e-9425b490b28e,20000,0,3.547050000001036,4347478.536801203,0.0,0.0,0.0,0.0,0.0
268,bldg_a37734e1-2f3b-49f7-bdc7-8313871c6fcd,20000,0,2.6046000000060303,566767.999952,0.0,0.0,0.0,0.0,0.0
269,bldg_2e5c535f-82e5-4865-a845-a3c0a20915eb,20000,0,2.5780000000086147,881548.6792969576,0.0,0.0,0.0,0.0,0.0
270,bldg_66cb9d79-4ce1-43fc-b505-a016bc085828,20000,0,3.0,568195.1504639074,0.0,0.0,0.0,0.0,0.0
271,bldg_cd9e831e-13f2-4ef2-ab32-4df25b8726c1,20000,0,1.5181000000011409,4357655.9988,0.0,0.0,0.0,0.0,0.0
272,bldg_50f65d36-19b9-43f7-ab30-7c900d054c09,20000,0,2.959149999995134,7478226.356529666,0.0,0.0,0.0,0.0,0.0
273,bldg_3c75b31f-0e3a-4605-bdac-8ae6727372ce,20000,0,3.0,607119.4505648372,0.0,0.0,0.0,0.0,0.0
274,bldg_60d17859-f9ae-46fc-8ba7-bbea48340e26,20000,0,3.4179500000027474,3554895.2367972555,0.0,0.0,0.0,0.0,0.0
275,bldg_c7f09c2d-103a-4144-bdcf-f5bafe607842,20000,0,2.743000000002212,756788.000424,0.0,0.0,0.0,0.0,0.0
276,bldg_ce13e765-253d-46d5-acda-c977df31e2d4,20000,0,2.321799999997893,5007344.00104,0.0,0.0,0.0,0.0,0.0
277,bldg_2d739658-c1ab-4aa2-b691-2292f5e24607,20000,0,1.4615499999999884,7576808.00072,0.0,0.0,0.0,0.0,0.0
278,bldg_48f58fe1-153e-45c6-b7fd-c1777c93d2ec,20000,0,3.0,291911.1439688889,0.0,0.0,0.0,0.0,0.0
279,bldg_d5323531-6580-4507-94fd-49b43f43eb25,20000,0,1.603849999999511,7565755.99964,0.0,0.0,0.0,0.0,0.0
280,bldg_5bef471e-762a-4305-8272-a1391135eb7e,20000,0,3.5060000000012224,3072312.143327747,0.0,0.0,0.0,0.0,0.0
281,bldg_f636f521-8b92-4e10-97e2-514f5ad2c62c,20000,0,2.43229999999312,1354151.99946,0.0,0.0,0.0,0.0,0.0
282,bldg_cd8e68f4-bbb9-4d06-b6c7-78d4b2cf4971,20000,0,3.5103999999992084,3703554.2344198897,0.0,0.0,0.0,0.0,0.0
283,bldg_d0692d54-99e8-4422-969d-d9bb83f3d08f,20000,0,3.4847500000032596,3603528.00022,0.0,0.0,0.0,0.0,0.0
284,bldg_f623685d-d9e0-4a40-893e-c5737c34f7cb,20000,0,3.9970999999932246,1629269.9405089095,0.0,0.0,0.0,0.0,0.0
285,bldg_8cfca14e-6320-4aa0-a944-7a5ec089952c,20000,0,3.4936000000016065,2210465.99988,0.0,0.0,0.0,0.0,0.0
286,bldg_1a5bc4c0-248f-4865-ba72-57220d2dc45b,20000,0,2.6578000000008615,580160.999992,0.0,0.0,0.0,0.0,0.0
287,bldg_0f09e4bf-df90-4947-84a1-65a76f6c2822,20000,0,2.66380000000936,381888.000014,0.0,0.0,0.0,0.0,0.0
288,bldg_c8d905bd-926b-450b-b758-58d2d4ed14d4,20000,0,4.19440000000759,2677047.019534434,0.0,0.0,0.0,0.0,0.0
289,bldg_6b6b96c0-a3de-4c55-84e3-b87adc2a0b71,20000,0,3.983200000002398,3118240.99928,0.0,0.0,0.0,0.0,0.0
290,bldg_326b514c-92ba-4b54-82c2-8f754c436d8d,20000,0,3.0,1359189.999864,0.0,0.0,0.0,0.0,0.0
291,bldg_547dabf0-503d-466f-867f-494190806d40,20000,0,3.7444000000105007,4214599.857072124,0.0,0.0,0.0,0.0,0.0
292,bldg_6aad9432-134d-4169-aaf4-68f535896e29,20000,0,2.7981999999901745,679411.0001180001,0.0,0.0,0.0,0.0,0.0
293,bldg_cbbaa148-11e0-4faf-8a1a-7f1558fa79fa,20000,0,1.3682499999995343,5593674.00112,0.0,0.0,0.0,0.0,0.0
294,bldg_e0d714c6-57ec-4159-a25f-4ba3e6c8307e,20000,0,1.584499999997206,7966314.0009200005,0.0,0.0,0.0,0.0,0.0
295,bldg_a33a26bf-bbd4-4059-9d19-ee442f1fd0c2,20000,0,3.702499999999418,2641085.00002,0.0,0.0,0.0,0.0,0.0
296,bldg_92d05a1e-4d61-41e4-a408-2cf1754863fc,20000,0,2.138149999998859,6075120.00092,0.0,0.0,0.0,0.0,0.0
297,bldg_99c0873b-0515-44ed-a3f9-fd502825d250,20000,0,1.8884000000034575,6985223.9993199995,0.0,0.0,0.0,0.0,0.0
298,bldg_afe49c43-94d3-4b54-be36-5bdf15c44bc9,20000,0,3.0,201904.999838,0.0,0.0,0.0,0.0,0.0
299,bldg_6c699d65-f72a-498c-af6b-c0b7e08cfb91,20000,0,2.479350000001432,3346043.99888,0.0,0.0,0.0,0.0,0.0
300,bldg_2d08e6a7-a687-47c9-b922-2df034380321,20000,0,6.054000000003725,5594716.0009,0.0,0.0,0.0,0.0,0.0
301,bldg_9d6111bc-1bee-4777-a00d-16c20b55c565,20000,0,3.330599999986589,578934.000506,0.0,0.0,0.0,0.0,0.0
302,bldg_00c5ffac-d8bc-48c1-a8c0-b3f783b1c17f,20000,0,2.6516499999997905,3137408.00022,0.0,0.0,0.0,0.0,0.0
303,bldg_2c96ef9d-7a7e-4867-b824-5420cea1eec0,20000,0,3.0,290100.3721078424,0.0,0.0,0.0,0.0,0.0
304,bldg_851bdb6b-e962-4c5b-8954-ed3eefc6c7f1,20000,0,3.755749999996624,3370262.00034,0.0,0.0,0.0,0.0,0.0
305,bldg_95807fab-1ed5-4b92-b78c-40c5b875508d,20000,0,3.8409000000101514,910565.9994900001,0.0,0.0,0.0,0.0,0.0
306,bldg_295107ea-ce5e-47ce-b68c-0fe2200c8e4d,20000,0,2.845500000003085,5887619.99928,0.0,0.0,0.0,0.0,0.0
307,bldg_91a9f454-b9e2-48df-ba25-b49a8b4499dc,20000,0,4.485300000000279,2634939.99958,0.0,0.0,0.0,0.0,0.0
308,bldg_25048e60-ba15-4d25-90b2-088a4fa6dcd3,20000,0,3.0,171146.000098,0.0,0.0,0.0,0.0,0.0
309,bldg_b23fe475-f59e-4861-8f8f-99d0379f66e6,20000,0,2.6983000000036554,2912985.603426967,0.0,0.0,0.0,0.0,0.0
310,bldg_5ea4214c-4af3-4b4c-bc08-36ec4962fc3e,20000,0,3.557200000010198,2766046.00098,0.0,0.0,0.0,0.0,0.0
311,bldg_62d1bb54-2852-41a0-9f74-2af7d6111c07,20000,0,2.717260000001988,1074879.8518305263,0.0,0.0,0.0,0.0,0.0
312,bldg_64a02040-4f8a-489a-a140-d1f518fc1bfc,20000,0,3.032900000005611,514612.32351136644,0.0,0.0,0.0,0.0,0.0
313,bldg_6f7edc5e-34ee-4177-8ff4-5c235d71ec2b,20000,0,3.2111500000028173,9923320.057329679,0.0,0.0,0.0,0.0,0.0
314,bldg_dc33004d-3990-4a4b-a7dd-a761dbe9eff0,20000,0,2.683900000003632,529893.4647984094,0.0,0.0,0.0,0.0,0.0
315,bldg_d7d8b3b4-7219-42db-8a9c-ba1e54c47098,20000,0,2.8920499999949243,1782721.999532,0.0,0.0,0.0,0.0,0.0
316,bldg_439c6a40-209b-46b8-a099-03e65bf1535f,20000,0,2.6005000000004657,80376.8355904051,0.0,0.0,0.0,0.0,0.0
317,bldg_75f9b86e-b42f-4b27-acac-2db3cf4520e9,20000,0,1.9425999999948544,5765046.00064,0.0,0.0,0.0,0.0,0.0
318,bldg_1a7ad8e6-f82c-48a1-8fea-5bb30fcad514,20000,0,1.5,6982019.99828,0.0,0.0,0.0,0.0,0.0
319,bldg_61690262-7d9c-44dc-9530-01ddddae5293,20000,0,4.066500000000815,223457.82224991202,0.0,0.0,0.0,0.0,0.0
320,bldg_ed3445c1-8118-4173-b96e-e3753593bfd8,20000,0,3.7321999999985565,3254155.605137513,0.0,0.0,0.0,0.0,0.0
321,bldg_5843b3a2-1203-449d-8c88-eeb81024d93e,20000,0,1.787849999993341,962518.0002039999,0.0,0.0,0.0,0.0,0.0
322,bldg_955b8288-2de4-40f3-8a0a-a27560e0141d,20000,0,3.643900000010035,9477437.99996,0.0,0.0,0.0,0.0,0.0
323,bldg_56f9ae33-8a7d-4d39-98c5-8a97bb6ff17a,20000,0,2.2445500000030734,14670223.999519998,0.0,0.0,0.0,0.0,0.0
324,bldg_bf8b51a4-9c73-4f41-a2d4-e8821511c238,20000,0,2.752700000004552,123093888.41451226,0.0,0.0,0.0,0.0,0.0
325,bldg_735e4279-7a43-45f5-a499-8fb3e8292b2c,20000,0,3.1120000000082655,2434129.2566888626,0.0,0.0,0.0,0.0,0.0
326,bldg_6ce03a1b-4806-4fc7-a876-ca405737be3e,20000,0,3.0,472793.00014,0.0,0.0,0.0,0.0,0.0
327,bldg_ea0f794c-bf66-4c29-9def-f8399ba36452,20000,0,2.9202000000077533,943092.99999,0.0,0.0,0.0,0.0,0.0
328,bldg_2c125c35-db5c-446c-98a5-902ead934cce,20000,0,3.20690000000468,936641.0000499999,0.0,0.0,0.0,0.0,0.0
329,bldg_00cc44dd-74e8-4132-8497-fac43d5e8e32,20000,0,2.5368000000016764,6741329.99968,0.0,0.0,0.0,0.0,0.0
330,bldg_47101e80-a447-4984-a650-62cbb832421c,20000,0,4.665899999992689,3594665.9995,0.0,0.0,0.0,0.0,0.0
331,bldg_2c092494-5cc9-437c-b03e-3c9d44f31e9f,20000,0,3.0,357680.00009600003,0.0,0.0,0.0,0.0,0.0
332,bldg_e550ed77-04de-4810-80de-433251f4ee75,20000,0,3.0,343846.00029399997,0.0,0.0,0.0,0.0,0.0
333,bldg_0cb24c3b-50e2-4225-b717-f3aee67bbfd7,20000,0,2.9196999999985565,832504.9998539999,0.0,0.0,0.0,0.0,0.0
334,bldg_2a1c6efd-92cc-4c37-963f-329fabc3222a,20000,0,2.846300000004703,2131069.99942,0.0,0.0,0.0,0.0,0.0
335,bldg_1c11722a-f388-4549-8365-2aeb9ac5c389,20000,0,3.0,2578018.276764855,0.0,0.0,0.0,0.0,0.0
336,bldg_f35ccbe1-f88c-4113-a241-4b33a020b4e5,20000,0,2.9495000000024447,2481131.110490653,0.0,0.0,0.0,0.0,0.0
337,bldg_f715f1e9-efd4-4872-9404-976942a87977,20000,0,3.0,578282.4279580892,0.0,0.0,0.0,0.0,0.0
338,bldg_d6084ba5-d26a-4740-8a68-6a9f91d623d9,20000,0,2.8549999999959255,3014942.0011,0.0,0.0,0.0,0.0,0.0
339,bldg_246628f4-0825-40c2-974f-b303524f08a8,20000,0,1.5,986796.00038,0.0,0.0,0.0,0.0,0.0
340,bldg_a68dadab-8356-49d3-a9d0-e692ef5d1d57,20000,0,3.325700000001234,1617976.087422303,0.0,0.0,0.0,0.0,0.0
341,bldg_0bc1e891-2540-4bb3-b9f6-2069c281740c,20000,0,2.571700000000419,433075.10240727064,0.0,0.0,0.0,0.0,0.0
342,bldg_ec72fc1c-68f1-414c-b645-1274b36db88d,20000,0,3.3677000000025146,1705512.000546,0.0,0.0,0.0,0.0,0.0
343,bldg_fb4ba98f-dc70-418a-ac1f-2245d98e68cd,20000,0,2.5547000000078697,267848.9558993347,0.0,0.0,0.0,0.0,0.0
344,bldg_cf5be57c-9b78-4946-943b-cff1add89208,20000,0,3.6926000000094064,2429818.99938,0.0,0.0,0.0,0.0,0.0
345,bldg_7e09e655-2188-47ae-aa4e-bb491feedbc9,20000,0,3.3686000000016065,407586.00013600005,0.0,0.0,0.0,0.0,0.0
346,bldg_5f2d8e23-7b37-4755-99f1-2f3b22202e75,20000,0,3.0,158301.26688824888,0.0,0.0,0.0,0.0,0.0
347,bldg_9f486e05-f16c-47f8-9f0f-98bae27e0bdb,20000,0,3.606899999998859,5168317.092604076,0.0,0.0,0.0,0.0,0.0
348,bldg_8b01aa7a-bcf5-440c-8ea3-45ce697ba245,20000,0,2.610100000005332,493391.41270752565,0.0,0.0,0.0,0.0,0.0
349,bldg_db32feac-330c-4303-b2d4-0fb26ff52534,20000,0,2.557200000002922,14670223.999519998,0.0,0.0,0.0,0.0,0.0
350,bldg_dac9b83a-e90b-46fc-81ab-42022c16b764,20000,0,3.8410000000003492,620809.3061036286,0.0,0.0,0.0,0.0,0.0
351,bldg_369831b8-7bd9-4d7b-8884-30a266eb3239,20000,0,2.89440000000468,3020888.00088,0.0,0.0,0.0,0.0,0.0
352,bldg_453848a7-0ff6-4e0b-b95d-9a35d8725cc1,20000,0,1.8390500000023167,6346416.00004,0.0,0.0,0.0,0.0,0.0
353,bldg_0318afc6-09f5-454f-9eea-de3df66d215a,20000,0,2.5971500000014203,10346088.518652242,0.0,0.0,0.0,0.0,0.0
354,bldg_86998bf6-991a-4085-b626-6c87aa1072ee,20000,0,3.0,218978.8715058667,0.0,0.0,0.0,0.0,0.0
355,bldg_9e971d1b-cffa-4f67-9d3e-41bb6fe12ed0,20000,0,4.286900000006426,3665186.99996,0.0,0.0,0.0,0.0,0.0
356,bldg_6b242d5b-6fb7-464f-b393-fc8661754119,20000,0,2.88289999999688,3021126.99984,0.0,0.0,0.0,0.0,0.0
357,bldg_385b1100-2775-4124-a1dd-327d9a31c1d7,20000,0,1.5,858467.9992440001,0.0,0.0,0.0,0.0,0.0
358,bldg_8fba5317-f15d-46a3-a11b-0cce4414e2de,20000,0,4.0446999999985565,1311274.999892,0.0,0.0,0.0,0.0,0.0
359,bldg_66b93166-7e26-418a-b95a-4477a5d55eeb,20000,0,3.0,1308071.999782,0.0,0.0,0.0,0.0,0.0
360,bldg_9124c4c0-c54b-41b6-9650-cab62a4977f3,20000,0,1.9381500000017695,7983665.9986,0.0,0.0,0.0,0.0,0.0
361,bldg_66d15dc2-07ba-4fc0-a107-cfbeafd54dc2,20000,0,0.4951444444450317,9096120.0048,0.0,0.0,0.0,0.0,0.0
362,bldg_7c53bbaa-b1da-40ef-bc79-7fc6976ce73a,20000,0,2.7344000000011874,199762.88943609383,0.0,0.0,0.0,0.0,0.0
363,bldg_a6742838-e511-46d1-9288-daaf8f43e02d,20000,0,2.2701000000015483,1671861.1591869078,0.0,0.0,0.0,0.0,0.0
364,bldg_b12cfe2d-d0f4-48c4-8041-039ddead70f6,20000,0,3.0,244611.999874,0.0,0.0,0.0,0.0,0.0
365,bldg_63283dbd-a1d1-4dc6-ad56-45e087ca105e,20000,0,3.4759000000049127,878998.6905577683,0.0,0.0,0.0,0.0,0.0
366,bldg_d922911a-11c8-469d-acbd-0ad100b941de,20000,0,5.862999999997555,2338178.99984,0.0,0.0,0.0,0.0,0.0
367,bldg_0fa542be-e9cc-4062-8e55-c09bf8f1585d,20000,0,3.0,361288.88753215864,0.0,0.0,0.0,0.0,0.0
368,bldg_c06cb624-e126-42a0-86bf-32864be17920,20000,0,3.0,1669646.1725330595,0.0,0.0,0.0,0.0,0.0
369,bldg_2da293f9-0b5c-41df-acb3-a16c7f95c141,20000,0,2.4686000000074273,5411461.375597534,0.0,0.0,0.0,0.0,0.0
370,bldg_8064b0d0-86f6-4e19-900f-67b524bc88bd,20000,0,2.939700000002631,1487765.0002159998,0.0,0.0,0.0,0.0,0.0
371,bldg_33898214-adab-4498-8d0c-8624952f11f5,20000,0,2.978099999992992,3356923.8866185187,0.0,0.0,0.0,0.0,0.0
372,bldg_4751bffe-ef96-4679-b68e-6714de7aa69d,20000,0,3.3152999999874737,709059.0196583121,0.0,0.0,0.0,0.0,0.0
373,bldg_3dcfa9ce-afdc-43be-8b84-c505578ff703,20000,0,2.911550000004354,822251.999616,0.0,0.0,0.0,0.0,0.0
374,bldg_14e32d58-0682-416f-8f89-72a4b464db2a,20000,0,2.8706999999994878,518968.73050172505,0.0,0.0,0.0,0.0,0.0
375,bldg_2fa047b4-2f40-4e43-b1f1-e28e9ddd3a6b,20000,0,4.6965000000054715,2274662.00038,0.0,0.0,0.0,0.0,0.0
